Distance,Use intermediate result,Flow,Angle adjustment,Left tol1,Left tol2,Left tol3,Left tol4,Left tol5,Left DEM,Right tol1,Right tol2,Right tol3,Right tol4,Right tol5,Right DEM,W.S.T.
82.600,1,233.5021906,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
82.700,1,233.5002741,0.0,8.000,4.000,0.100,2000.0,30.0,A,12.000,4.000,0.100,2000.0,30.0,A,0.0
82.800,1,233.499031,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
82.900,1,233.4968036,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
83.000,1,233.4955605,2.408831651,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
83.100,1,233.4912872,-2.350528281,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
83.200,1,233.4899922,-1.350226394,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
83.300,1,233.4890599,1.537384169,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
83.400,1,233.4880757,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
83.500,1,233.4835952,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
83.600,1,231.9195348,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
83.700,1,231.9185507,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
83.800,1,231.9171262,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
83.900,1,231.916168,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
84.000,1,231.9112213,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
84.100,1,231.9104184,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
84.200,1,231.9082429,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
84.300,1,231.9067149,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
84.400,1,231.9051091,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
84.500,1,231.9016646,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
84.600,1,231.8986603,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
84.700,1,231.8960186,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
84.800,1,231.8952158,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
84.900,1,231.8936359,0.258528092,12.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
85.000,1,231.8873166,-0.424111472,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
85.100,1,231.8863324,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
85.200,1,231.8105782,1.4592720130000003,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
85.300,1,231.809853,-1.516296312,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
85.400,1,231.808558,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
85.500,1,231.8054502,-6.762492497,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
85.600,1,231.8041811,6.463288429,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
85.700,1,231.7999337,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
85.800,1,231.7991049,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
85.900,1,231.7960748,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
86.000,1,231.794987,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
86.100,1,230.2154391,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
86.200,1,230.2150506,0.0,12.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
86.300,1,229.9361972,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
86.400,1,229.9354979,0.653709967,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
86.500,1,229.8193931,-0.63111202,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
86.600,1,229.8186162,-6.744850641,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
86.700,1,229.8174507,7.005208522,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
86.800,1,229.8152234,0.0,8.000,0.500,1.000,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
86.900,1,229.8147572,0.0,8.000,0.500,1.000,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
87.000,1,229.814058,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
87.100,1,229.8128148,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
87.200,1,229.8102249,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
87.300,1,229.8095516,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
87.400,1,229.8031804,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
87.500,1,229.796628,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
87.600,1,229.7961877,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
87.700,1,229.7940381,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
87.800,1,229.7934165,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
87.900,1,229.7929504,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
88.000,1,229.7912669,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
88.100,1,229.7899461,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
88.200,1,229.7883922,0.0,4.000,2.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
88.300,1,159.7256169,0.0,4.000,2.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
88.400,1,159.7249565,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
88.500,1,159.7236874,0.0,8.000,0.500,1.000,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
88.600,1,159.7224184,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
88.700,1,159.7180285,-0.023608451,12.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
88.800,1,159.5860477,-2.113005304,12.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
88.900,1,159.5852966,2.0827257,12.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
89.000,1,159.5841571,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
89.100,1,159.5820722,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
89.200,1,159.5816967,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
89.300,1,159.5770996,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
89.400,1,159.57214,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
89.500,1,159.5702753,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
89.600,1,159.5693688,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
89.700,1,159.5671674,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
89.800,1,159.5656135,-17.083823450000004,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
89.900,1,159.5647329,4.523718029,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
90.000,1,159.5636711,13.7129384,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
90.100,1,159.5607186,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
90.200,1,159.5575589,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
90.300,1,159.5547359,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
90.400,1,159.5524827,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
90.500,1,159.5519259,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
90.600,1,159.5508641,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
90.700,1,159.5490123,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
90.800,1,159.5472253,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
90.900,1,159.5462282,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
91.000,1,159.3209725,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
91.100,1,150.9358803,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
91.200,1,150.9345724,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
91.300,1,150.9340415,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
91.400,1,150.9322027,3.676984791,8.000,4.000,0.100,2000.0,30.0,A,12.000,4.000,0.100,2000.0,30.0,A,0.0
91.500,1,150.9304286,-5.469359551,8.000,4.000,0.100,2000.0,30.0,A,12.000,4.000,0.100,2000.0,30.0,A,0.0
91.600,1,150.9294704,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
91.700,1,150.9175698,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
91.800,1,150.9164303,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
91.900,1,150.9148634,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
92.000,1,150.9141123,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,2.000,0.100,2000.0,30.0,A,0.0
92.100,1,150.9128821,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
92.200,1,150.9123123,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
92.300,1,150.8954133,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
92.400,1,150.8015945,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
92.500,1,150.8011802,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
92.600,1,150.8000406,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
92.700,1,150.7989917,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
92.800,1,150.7982277,-1.8084823950000004,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
92.900,1,150.7963759,1.8581233909999997,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
93.000,1,150.7958191,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
93.100,1,150.7947184,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
93.200,1,150.7923357,-1.260358917,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
93.300,1,150.7897846,-5.944224918000001,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
93.400,1,150.7891631,-2.984750569,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
93.500,1,150.7882178,7.4323116240000004,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
93.600,1,150.7864307,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
93.700,1,150.7824941,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
93.800,1,150.7819632,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
93.900,1,150.7806941,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
94.000,1,150.7712151,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
94.100,1,150.7707231,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
94.200,1,150.7701533,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
94.300,1,149.9641925,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
94.400,1,149.9635191,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
94.500,1,149.4851665,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
94.600,1,149.4841823,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
94.700,1,149.4833794,1.049795614,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
94.800,1,149.4769695,-1.101886136,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
94.900,1,149.4762573,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
95.000,1,149.4748976,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
95.100,1,149.4730458,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
95.200,1,149.4726314,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
95.300,1,149.4716084,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
95.400,1,149.4694976,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
95.500,1,149.4683581,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
95.600,1,149.4670243,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
95.700,1,149.4664675,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
95.800,1,149.4656517,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
95.900,1,149.4628416,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
96.000,1,149.4621035,-5.320537600999999,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
96.100,1,149.4618186,-2.215603844,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
96.200,1,149.4605107,5.642188657000001,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
96.300,1,149.4519511,0.9480285479999998,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
96.400,1,149.450967,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
96.500,1,149.4505267,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
96.600,1,149.449685,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
96.700,1,149.4474836,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
96.800,1,149.442511,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
96.900,1,149.4418765,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
97.000,1,149.4413455,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
97.100,1,149.4405686,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
97.200,1,149.4398693,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
97.300,1,148.6247533,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
97.400,1,148.6230698,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
97.500,1,148.6223965,2.779771795,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
97.600,1,148.60946,-2.539137892,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
97.700,1,144.446484,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
97.800,1,144.445953,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
97.900,1,144.445694,6.757568247,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
98.000,1,144.4449818,-8.155778826,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
98.100,1,144.4442825,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
98.200,1,144.4435833,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
98.300,1,144.4426898,10.38135517,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
98.400,1,144.4400351,-3.513363191,8.000,4.000,0.100,2000.0,30.0,A,10.800,1.900,0.110,2000.0,30.0,A,0.0
98.500,1,144.4396855,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
98.600,1,144.4384682,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
98.700,1,144.4374452,-4.19322695,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
98.800,1,144.4366812,4.37073188,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
98.900,1,144.4357618,0.20924592,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
99.000,1,144.4341302,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
99.100,1,144.4336122,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
99.200,1,144.4329,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
99.300,1,144.4316568,0.0,8.000,4.000,0.100,2000.0,30.0,A,4.000,2.000,0.100,2000.0,30.0,A,0.0
99.400,1,144.4305691,0.0,8.000,4.000,0.100,2000.0,30.0,A,7.200,1.900,0.110,2000.0,30.0,A,0.0
99.500,1,144.4293907,0.0,8.000,4.000,0.100,2000.0,30.0,A,7.200,1.900,0.110,2000.0,30.0,A,0.0
99.600,1,144.4273317,0.0,8.000,4.000,0.100,2000.0,30.0,A,7.200,1.900,0.110,2000.0,30.0,A,0.0
99.700,1,144.4251692,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
99.800,1,144.4238483,0.0,8.000,4.000,0.100,2000.0,30.0,A,7.200,1.900,0.110,2000.0,30.0,A,0.0
99.900,1,144.423149,0.0,12.000,4.000,0.100,2000.0,30.0,A,7.200,1.900,0.110,2000.0,30.0,A,0.0
100.000,1,144.4220742,0.0,12.000,4.000,0.100,2000.0,30.0,A,7.200,1.900,0.110,2000.0,30.0,A,0.0
100.100,1,144.4182283,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
100.200,1,144.4171405,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
100.300,1,144.4161693,-1.530305077,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
100.400,1,144.0279319,1.417740313,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
100.500,1,144.0250182,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
100.600,1,144.0242672,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
100.700,1,144.0234254,-6.271869971,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
100.800,1,144.0218715,5.639172336000001,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
100.900,1,144.0205895,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
101.000,1,144.019955,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
101.100,1,144.0157335,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
101.200,1,144.0150083,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
101.300,1,144.013804,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
101.400,1,144.0127033,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
101.500,1,144.0119004,0.5174705220000001,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
101.600,1,144.0114731,-0.621641131,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
101.700,1,144.0101782,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
101.800,1,144.0049725,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
101.900,1,144.0037423,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
102.000,1,143.9905079,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
102.100,1,143.9896274,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
102.200,1,143.9885655,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
102.300,1,143.9875037,0.12124810599999998,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
102.400,1,143.9865066,-0.144450769,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
102.500,1,143.9821167,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
102.600,1,143.9811066,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
102.700,1,143.9804333,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
102.800,1,143.9778304,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
102.900,1,143.976911,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
103.000,1,143.9761988,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
103.100,1,98.56713545,0.0,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
103.200,1,98.56678581,1.445461917,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
103.300,1,98.56603474,-1.530324811,8.000,4.000,0.100,2000.0,30.0,A,8.000,4.000,0.100,2000.0,30.0,A,0.0
