Distance,Use intermediate result,Flow,Angle adjustment,Left tol1,Left tol2,Left tol3,Left tol4,Left tol5,Left DEM,Right tol1,Right tol2,Roght tol3,Right tol4,Right tol5,Right DEM
59,0,246.1559004,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
59.1,0,246.1550457,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
59.2,0,246.1533882,0,8,2,0.05,1000,30,A,6,0.5,0.05,1000,30,A
59.3,0,246.1526112,0,8,2,0.05,1000,30,A,4,1,1,1000,30,A
59.4,0,246.0901949,0,12,3,0.05,2000,30,A,6,0.5,0.05,1000,30,A
59.5,0,246.0894438,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
59.6,0,246.0879417,0,8,2,0.05,1000,30,A,4,1,1,1000,30,A
59.7,0,246.0849115,-4.909749818,8,2,0.05,1000,30,A,4,1,1,1000,30,A
59.8,0,246.0837461,4.452623935,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
59.9,0,246.0803792,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
60,0,246.0778152,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
60.1,0,246.0768311,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
60.2,0,246.0752512,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
60.3,0,246.0721434,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
60.4,0,246.0711592,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
60.5,0,246.0685175,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
60.6,0,246.06787,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
60.7,0,246.067119,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
60.8,0,246.0593234,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
60.9,0,246.0578213,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
61,0,246.0568371,0.390859205,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
61.1,0,246.0549983,0.87399682,8,2,0.05,1000,30,A,10,2,0.05,1000,30,A
61.2,0,245.8869144,-1.26859265,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
61.3,0,245.88549,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
61.4,0,245.8846871,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
61.5,0,245.8835994,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
61.6,0,245.8811649,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
61.7,0,245.8770987,4.709933758,8,2,0.05,1000,30,A,10,2,0.05,1000,30,A
61.8,0,245.87627,-4.449358134,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
61.9,0,245.8753894,-3.855066383,8,2,0.05,1000,30,A,7.2,0.9,0.055,1000,30,A
62,0,245.8735765,4.247539824,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
62.1,0,245.8720226,-2.499514066,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
62.2,0,245.8713492,2.493049635,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
62.3,0,245.8659881,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
62.4,0,245.8176608,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
62.5,0,241.4153142,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
62.6,0,241.4147185,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
62.7,0,241.1730559,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
62.8,0,241.1695854,1.033957462,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
62.9,0,241.1684459,6.531376257,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
63,0,241.1672286,-7.351587218,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
63.1,0,241.1533209,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
63.2,0,241.0788616,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
63.3,0,241.0725941,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
63.4,0,241.0719466,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
63.5,0,241.0712991,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
63.6,0,241.070807,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
63.7,0,241.0698488,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
63.8,0,241.0694085,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
63.9,0,241.0687869,2.293572896,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
64,0,241.0678805,-2.263729607,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
64.1,0,241.0669222,2.25822973,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
64.2,0,241.0665078,-2.242249545,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
64.3,0,241.0610173,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
64.4,0,241.0601367,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
64.5,0,241.0588418,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
64.6,0,241.0531958,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
64.7,0,241.0522116,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
64.8,0,241.0513311,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
64.9,0,241.0480419,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
65,0,241.0463844,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
65.1,0,241.0450635,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
65.2,0,241.0434837,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
65.3,0,241.0378118,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
65.4,0,241.0370867,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
65.5,0,241.0351702,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
65.6,0,241.0342119,-1.277378674,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
65.7,0,241.0334608,1.299786928,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
65.8,0,241.0326839,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
65.9,0,241.0317515,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
66,0,241.0263904,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
66.1,0,240.5595369,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
66.2,0,240.5586045,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
66.3,0,240.5565067,-0.529152519,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
66.4,0,240.555419,-4.782502476,8,2,0.05,1000,30,A,10,2,0.05,1000,30,A
66.5,0,240.5540722,4.419982355,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
66.6,0,240.1524839,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
66.7,0,240.1514479,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
66.8,0,240.148625,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
66.9,0,240.1474854,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
67,0,240.1444811,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
67.1,0,240.1434193,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
67.2,0,240.1337849,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
67.3,0,240.1329043,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
67.4,0,240.131972,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
67.5,0,240.1311173,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
67.6,0,240.130418,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
67.7,0,240.1295375,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
67.8,0,240.1288382,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
67.9,0,240.1278022,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
68,0,240.1264814,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
68.1,0,240.1256008,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
68.2,0,240.1245649,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
68.3,0,240.1185563,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
68.4,0,240.1175204,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
68.5,0,240.1147492,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
68.6,0,240.1132989,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
68.7,0,240.1108903,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
68.8,0,240.1087148,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
68.9,0,240.1074457,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
69,0,240.1040789,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
69.1,0,240.1027839,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
69.2,0,240.0985106,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
69.3,0,240.0972157,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
69.4,0,240.0954804,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
69.5,0,240.092269,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
69.6,0,240.0900417,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
69.7,0,240.0887726,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
69.8,0,240.0875295,1.525488475,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
69.9,0,240.0783872,3.770583568,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
70,0,240.077144,1.40799452,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
70.1,0,240.075875,3.396353103,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
70.2,0,240.0747613,15.00081066,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
70.3,0,240.0736477,0.990313515,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
70.4,0,240.072275,-2.051645124,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
70.5,0,240.0715498,-0.138422667,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
70.6,0,240.0701254,-13.85081765,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
70.7,0,240.0696074,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
70.8,0,240.0681053,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
70.9,0,239.5150343,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
71,0,239.5146976,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
71.1,0,239.5134027,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
71.2,0,239.5125739,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
71.3,0,239.5085337,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
71.4,0,239.5069021,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
71.5,0,239.4990547,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
71.6,0,239.4983554,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
71.7,0,239.4972936,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
71.8,0,239.4965943,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
71.9,0,239.4960504,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
72,0,239.4848362,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
72.1,0,239.4834636,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
72.2,0,239.4830233,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
72.3,0,239.4822722,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
72.4,0,239.471576,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
72.5,0,239.4706436,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
72.6,0,239.4690897,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
72.7,0,239.4682609,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
72.8,0,239.4674321,1.576305207,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
72.9,0,237.8471193,-1.675737083,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
73,0,237.8463424,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
73.1,0,237.8457467,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
73.2,0,237.8449179,2.180663097,7.2,0.9,0.055,1000,30,A,8,2,0.05,1000,30,A
73.3,0,237.8436489,-2.141874371,7.2,0.9,0.055,1000,30,A,8,2,0.05,1000,30,A
73.4,0,237.8428201,0,7.2,0.9,0.055,1000,30,A,8,2,0.05,1000,30,A
73.5,0,237.8416288,0,4,1,1,1000,30,A,8,2,0.05,1000,30,A
73.6,0,237.5436878,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
73.7,0,237.5419267,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
73.8,0,237.217543,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
73.9,0,237.2162481,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
74,0,237.2148754,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
74.1,0,237.2139949,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
74.2,0,237.2129071,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
74.3,0,237.2122078,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
74.4,0,237.2114568,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
74.5,0,237.1981447,0,10.8,1.4,0.055,2000,30,A,8,2,0.05,1000,30,A
74.6,0,237.1972124,1.475250325,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
74.7,0,237.1962023,-1.448763476,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
74.8,0,237.1955031,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
74.9,0,237.1942858,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
75,0,237.1934829,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
75.1,0,237.191411,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
75.2,0,237.1906859,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
75.3,0,237.1874226,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
75.4,0,237.183745,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
75.5,0,237.1800414,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
75.6,0,237.1793421,-0.387017609,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
75.7,0,237.1787724,0.363370246,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
75.8,0,237.0246998,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
75.9,0,237.0239487,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
76,0,237.0231977,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
76.1,0,237.0221876,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
76.2,0,237.0211258,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
76.3,0,237.0194941,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
76.4,0,237.0176812,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
76.5,0,237.0164381,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
76.6,0,237.015169,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
76.7,0,236.5610059,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
76.8,0,236.5597887,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
76.9,0,236.5590894,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
77,0,236.5573801,11.68009508,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
77.1,0,236.5564995,-3.316346769,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
77.2,0,236.5473831,-9.358880472,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
77.3,0,236.5465285,-0.219875166,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
77.4,0,236.4445386,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
77.5,0,236.4439688,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
77.6,0,236.4432436,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
77.7,0,236.4419746,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
77.8,0,236.4410163,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
77.9,0,236.4395401,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
78,0,236.4385818,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
78.1,0,236.43752,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
78.2,0,236.4359143,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
78.3,0,236.434179,4.145242672,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
78.4,0,236.4266424,16.20520892,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
78.5,0,236.4257101,-17.06501294,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
78.6,0,236.4186138,-1.335273,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
78.7,0,236.4178627,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
78.8,0,236.416775,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
78.9,0,236.4158167,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
79,0,236.414962,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
79.1,0,236.4144441,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
79.2,0,236.412916,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
79.3,0,236.4123722,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
79.4,0,236.411388,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
79.5,0,236.41087,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
79.6,0,236.4100931,-3.133960006,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
79.7,0,235.1415391,3.26568267,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
79.8,0,235.1409952,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
79.9,0,235.1335104,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
80,0,235.1328371,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
80.1,0,234.6746338,5.507766919,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
80.2,0,234.6740381,-5.508103421,8,2,0.05,1000,30,A,12,2,0.05,1000,30,A
80.3,0,234.6734424,0.160989975,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
80.4,0,234.672018,-0.231359392,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
80.5,0,234.6708266,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
80.6,0,233.9134392,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
80.7,0,233.9126105,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
80.8,0,233.9114709,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
80.9,0,233.9107457,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
81,0,233.9085184,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
81.1,0,233.9064465,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
81.2,0,233.902484,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
81.3,0,233.8964496,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
81.4,0,233.8961906,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
81.5,0,233.8920726,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
81.6,0,233.8912957,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
81.7,0,233.8908813,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
81.8,0,233.8898971,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
81.9,0,233.8893792,-17.25864956,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
82,0,233.8823606,-1.194875014,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
82.1,0,233.8802109,7.221888838,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
82.2,0,233.8779059,8.848850756,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
82.3,0,233.8756268,9.795498538,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
82.4,0,233.5043143,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
82.5,0,233.5027604,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
82.6,0,233.5021906,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
82.7,0,233.5002741,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
82.8,0,233.499031,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
82.9,0,233.4968036,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
83,0,233.4955605,2.388442013,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
83.1,0,233.4912872,-2.351769218,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
83.2,0,233.4899922,-1.375832126,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
83.3,0,233.4890599,1.511473986,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
83.4,0,233.4880757,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
83.5,0,233.4835952,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
83.6,0,231.9195348,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
83.7,0,231.9185507,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
83.8,0,231.9171262,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
83.9,0,231.916168,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
84,0,231.9112213,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
84.1,0,231.9104184,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
84.2,0,231.9082429,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
84.3,0,231.9067149,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
84.4,0,231.9051091,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
84.5,0,231.9016646,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
84.6,0,231.8986603,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
84.7,0,231.8960186,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
84.8,0,231.8952158,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
84.9,0,231.8936359,0.37696256,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
85,0,231.8873166,-0.306290723,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
85.1,0,231.8863324,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
85.2,0,231.8105782,1.463011567,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
85.3,0,231.809853,-1.398462744,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
85.4,0,231.808558,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
85.5,0,231.8054502,-6.868556887,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
85.6,0,231.8041811,6.356755072,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
85.7,0,231.7999337,0,12,3,0.05,2000,30,A,12,3,0.05,2000,30,A
85.8,0,231.7991049,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
85.9,0,231.7960748,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
86,0,231.794987,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
86.1,0,230.2154391,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
86.2,0,230.2150506,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
86.3,0,229.9361972,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
86.4,0,229.9354979,0.689411524,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
86.5,0,229.8193931,-0.63065846,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
86.6,0,229.8186162,-6.671049897,10,2,0.05,1000,30,A,8,2,0.05,1000,30,A
86.7,0,229.8174507,7.018359497,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
86.8,0,229.8152234,0,8,0.5,1,1000,30,A,8,2,0.05,1000,30,A
86.9,0,229.8147572,0,8,0.5,1,1000,30,A,8,2,0.05,1000,30,A
87,0,229.814058,0,8,2,0.05,1000,30,A,12,3,0.05,2000,30,A
87.1,0,229.8128148,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
87.2,0,229.8102249,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
87.3,0,229.8095516,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
87.4,0,229.8031804,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
87.5,0,229.796628,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
87.6,0,229.7961877,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
87.7,0,229.7940381,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
87.8,0,229.7934165,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
87.9,0,229.7929504,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
88,0,229.7912669,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
88.1,0,229.7899461,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
88.2,0,229.7883922,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
88.3,0,159.7256169,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
88.4,0,159.7249565,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
88.5,0,159.7236874,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
88.6,0,159.7224184,0,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
88.7,0,159.7180285,-0.023608451,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
88.8,0,159.5860477,-2.113005304,10.8,1.4,0.055,2000,30,A,8,2,0.05,1000,30,A
88.9,0,159.5852966,2.0827257,12,3,0.05,2000,30,A,8,2,0.05,1000,30,A
89,0,159.5841571,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
89.1,0,159.5820722,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
89.2,0,159.5816967,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
89.3,0,159.5770996,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
89.4,0,159.57214,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
89.5,0,159.5702753,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
89.6,0,159.5693688,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
89.7,0,159.5671674,0,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
89.8,0,159.5656135,-17.05440863,8,2,0.05,1000,30,A,8,2,0.05,1000,30,A
